lat,long,block_key
47.3752,-122.11,530330317053
47.6723,-122.169,530330226043
47.4371,-122.166,530330293044
47.6992,-122.309,530330020001
47.6837,-122.284,530330024002
47.4022,-122.464,530330277022
47.5341,-122.279,530330111013
47.7354,-121.974,530330324022
47.637,-122.341,530330067001
47.4133,-122.006,530330320032
47.456,-122.292,530330284021
47.7058,-122.278,530330009001
47.4756,-122.09,530330319043
47.746,-122.294,530330214002
47.6969,-122.31,530330020002
47.506,-122.335,530330268012
47.5077,-122.357,530330267001
47.2077,-122.016,530330314003
47.707,-122.102,530330323214
47.542,-122.184,530330247022
47.5834,-122.29,530330095001
47.4992,-122.06,530330321041
47.7121,-122.332,530330012005
47.473,-122.149,530330256022
47.6871,-122.334,530330027003
47.508,-122.378,530330121002
47.5017,-122.377,530330121002
47.5614,-122.082,530330234042
47.49,-122.22,530330260023
47.6009,-122.158,530330236043
47.6208,-122.219,530330240004
47.7588,-122.36,530330208002
47.3683,-122.087,530330320054
47.5003,-122.306,530330264002
47.7013,-122.373,530330014004
47.4402,-122.333,530330285002
47.5736,-122.212,530330245001
47.3795,-122.022,530330320104
47.5525,-122.098,530330250033
47.6411,-122.065,530330323164
47.6655,-122.371,530330047002
47.6052,-122.044,530330322032
47.4043,-122.202,530330294031
47.4143,-122.206,530330294031
47.4947,-122.238,530330260015
47.5093,-122.387,530330120002
47.7657,-122.028,530330323111
47.6405,-122.324,530330061004
47.4997,-122.326,530330270003
47.519,-122.352,530330113002
47.7689,-122.241,530330217003
47.3365,-122.319,530330301001
47.5095,-122.313,530330264003
47.3003,-122.27,530330304012
47.7319,-122.204,530330220034
47.6991,-121.947,530330324024
47.662,-122.349,530330049005
47.6772,-122.296,530330038001
47.5479,-121.998,530330322102
47.5131,-122.334,530330265003
47.4137,-122.439,530330277021
47.2016,-122.006,530330314005
47.7754,-122.291,530330204021
47.5659,-122.141,530330249021
47.666,-122.201,530330227011
47.5357,-122.368,530330107012
47.448,-122.28,530330284023
47.4996,-121.778,530330327043
47.68,-122.304,530330025002
47.723,-122.162,530330219041
47.6747,-122.191,530330225003
47.5433,-122.384,530330106003
47.7527,-122.306,530330205002
47.4511,-121.976,530330321024
47.5464,-121.999,530330322102
47.7432,-122.076,530330323112
47.3124,-122.345,530330303083
47.3093,-122.345,530330303083
47.6474,-122.402,530330057004
47.6883,-122.3,530330025001
47.6495,-122.042,530330323281
47.3515,-121.999,530330316031
47.7599,-122.214,530330218032
47.5462,-122.265,530330102002
47.6567,-122.399,530330057006
47.4434,-122.343,530330286006
47.3533,-122.027,530330316042
47.5294,-122.285,530330117003
47.6857,-122.348,530330028001
47.6727,-122.396,530330032005
47.184,-121.959,530330315023
47.3659,-122.113,530330317061
47.4538,-122.288,530330284022
47.3769,-122.234,530330297003
47.584,-122.195,530330239003
47.6725,-122.327,530330036003
47.735,-122.174,530330219063
47.2725,-121.929,530330315021
47.6742,-122.396,530330032005
47.6408,-122.058,530330323171
47.6721,-122.395,530330032005
47.4317,-122.328,530330285002
47.4045,-122.208,530330292042
47.6848,-122.386,530330031003
47.7444,-122.294,530330213003
47.701,-122.305,530330011002
47.625,-122.3,530330077002
47.5445,-122.321,530330109001
47.7623,-122.161,530330218023
47.7351,-122.199,530330220011
47.2848,-122.345,530330303102
47.5514,-122.268,530330102003
47.1967,-121.998,530330313024
47.7188,-122.185,530330219035
47.7248,-122.365,530330005002
47.7194,-122.199,530330220032
47.5825,-122.189,530330239003
47.6921,-122.386,530330016002
47.3117,-122.083,530330316012
47.5598,-122.266,530330102001
47.6746,-122.326,530330036003
47.5849,-122.384,530330096001
47.6477,-122.197,530330227023
47.6572,-122.333,530330051002
47.5431,-121.886,530330326024
47.295,-122.275,530330304014
47.3058,-122.348,530330303083
47.4365,-122.106,530330319062
47.6387,-122.174,530330237002
47.5535,-122.115,530330250035
47.6225,-122.038,530330323175
47.5583,-122.38,530330105001
47.5862,-122.387,530330096004
47.4128,-122.323,530330288011
47.3913,-122.191,530330294082
47.7474,-122.327,530330210001
47.7579,-122.33,530330206001
47.3895,-122.221,530330292041
47.776,-122.169,530330218021
47.6706,-122.381,530330047003
47.5261,-122.266,530330118006
47.5317,-121.834,530330326021
47.6746,-122.018,530330323151
47.5322,-122.033,530330321032
47.7182,-122.034,530330323271
47.556,-122.363,530330108003
47.6007,-121.974,530330322152
47.7362,-122.333,530330210002
47.7096,-122.219,530330222031
47.3715,-122.29,530330291021
47.6741,-122.375,530330033003
47.7672,-122.292,530330204023
47.5373,-122.07,530330250062
47.2492,-121.975,530330315013
47.6191,-122.301,530330077004
47.4971,-122.24,530330260015
47.6801,-122.354,530330028003
47.5558,-122.31,530330104022
47.4419,-122.27,530330283003
47.5728,-122.125,530330248001
47.5644,-122.153,530330249012
47.3796,-122.102,530330317053
47.6371,-122.094,530330229024
47.6372,-122.392,530330056005
47.5715,-122.124,530330249023
47.4865,-122.142,530330256023
47.4962,-122.349,530330268024
47.5122,-122.186,530330252001
47.6696,-122.267,530330041002
47.3497,-122.044,530330316041
47.5657,-122.149,530330249012
47.7615,-122.041,530330323113
47.5466,-122.197,
47.6951,-122.319,530330019002
47.5225,-122.351,530330113003
47.5451,-122.284,530330111014
47.4571,-122.272,530330283001
47.4852,-122.343,530330275001
47.7686,-122.348,530330203004
47.3716,-122.321,530330300031
47.6406,-122.412,530330056003
47.5771,-122.391,530330097021
47.6138,-122.299,530330077003
47.7698,-121.896,530330324011
47.4861,-121.804,530330327021
47.5731,-122.212,530330245001
47.4824,-122.274,530330272001
47.5932,-122.159,530330236043
47.6992,-122.364,530330017024
47.5686,-122.392,530330097022
47.5351,-122.174,530330250012
47.53,-122.388,530330116003
47.6155,-122.29,530330078003
47.2874,-122.283,530330304014
47.534,-122.364,530330107012
47.5188,-122.151,530330250051
47.5627,-122.156,530330249012
47.4783,-122.265,530330262002
47.6587,-122.344,530330050002
47.6534,-122.415,530330056002
47.5973,-122.177,530330235003
47.6691,-122.299,530330043012
47.5677,-122.285,530330101005
47.4544,-122.357,530330278003
47.5667,-122.155,530330249012
47.6316,-122.121,530330229011
47.5516,-122.263,530330102001
47.6242,-122.306,530330076001
47.4931,-122.298,530330271001
47.758,-122.071,530330323071
47.5274,-122.379,530330115002
47.5501,-122.393,530330106005
47.7387,-122.217,530330221021
47.6939,-122.126,530330323233
47.345,-122.296,530330300041
47.3357,-122.351,530330301007
47.7603,-122.215,530330218032
47.7678,-122.254,530330216003
47.3036,-122.34,530330303093
47.6857,-122.208,530330224003
47.7239,-122.173,530330219044
47.367,-122.181,530330295022
47.4529,-122.207,530330258061
47.712,-122.281,530330009001
47.5697,-122.4,530330097024
47.5071,-122.16,530330251013
47.5364,-122.239,530330246022
47.3687,-122.126,530330317064
47.5033,-122.372,530330121002
47.5538,-122.176,530330247012
47.5893,-122.019,530330322143
47.7055,-122.342,530330013001
47.744,-122.194,530330220013
47.4894,-122.188,530330254003
47.7225,-122.179,530330219032
47.6689,-122.367,530330047001
47.644,-122.385,530330058021
47.3097,-122.099,530330312045
47.6286,-122.053,530330323164
47.673,-122.03,530330323291
47.3037,-122.375,530330303111
47.5688,-122.014,530330322123
47.6313,-122.045,530330323172
47.6527,-121.949,530330323152
47.7606,-122.32,530330205006
47.3124,-122.003,530330316032
47.4739,-122.114,530330319032
47.6832,-122.164,530330226052
47.698,-122.34,530330013003
47.5453,-122.234,530330246013
47.7511,-122.111,530330323202
47.2672,-122.313,530330304032
47.3833,-122.1,530330317053
47.306,-122.37,530330303112
47.52,-122.374,530330114023
47.5372,-122.269,530330111024
47.464,-122.18,530330257023
47.4129,-122.08,530330320071
47.5553,-122.288,530330103004
47.6585,-122.363,530330048003
47.4222,-122.443,530330277013
47.4886,-122.245,530330261003
47.5686,-122.378,530330098003
47.2702,-122.29,530330304041
47.3987,-122.3,530330289025
47.6674,-122.358,530330048001
47.3588,-122.088,530330320052
47.3864,-122.03,530330320102
47.4361,-122.189,530330293034
47.5387,-122.371,530330107012
47.505,-122.316,530330264004
47.6006,-122.153,530330236043
47.7358,-122.175,530330219063
47.2123,-122.005,530330314003
47.5293,-122.351,530330113005
47.2633,-122.281,530330304042
47.6845,-122.201,530330224003
47.557,-122.163,530330249014
47.4162,-122.329,530330287004
47.6426,-122.388,530330058023
47.5866,-122.25,530330243005
47.7485,-122.3,530330214002
47.573,-122.312,530330100024
47.5716,-122.128,530330249023
47.6872,-122.344,530330027004
47.4444,-122.182,530330293041
47.5053,-122.242,530330260011
47.745,-122.224,530330221021
47.6845,-122.313,530330026004
47.6574,-122.278,530330041003
47.3085,-122.358,530330303081
47.5605,-122.225,530330245003
47.6641,-122.293,530330042003
47.6342,-122.289,530330063004
47.5929,-122.306,530330094002
47.4655,-122.033,530330319041
47.7712,-122.392,530330201002
47.4045,-122.197,530330294032
47.6841,-122.293,530330024003
47.7668,-122.197,530330218041
47.4483,-121.773,530330327022
47.2309,-122.009,530330312023
47.3314,-122.29,530330299012
47.7153,-122.284,530330008001
47.2873,-122.283,530330304014
47.333,-122.345,530330301004
47.3013,-122.109,530330312045
47.5327,-122.347,530330113005
47.4799,-122.18,530330256013
47.776,-122.246,530330217003
47.6534,-122.182,530330227031
47.6139,-122.061,530330322034
47.3746,-122.056,530330320081
47.7251,-122.175,530330219044
47.3622,-122.074,530330320056
47.4184,-122.18,530330293062
47.7013,-122.368,530330014003
47.6973,-122.297,530330021002
47.3841,-122.042,530330320101
47.5114,-122.318,530330264004
47.3658,-122.317,530330300034
47.7745,-122.088,530330323071
47.7145,-122.231,530330222032
47.5941,-122.029,530330322143
47.379,-122.032,530330320103
47.554,-122.16,530330249013
47.551,-122.289,530330104012
47.6567,-121.909,530330325004
47.3648,-122.185,530330296015
47.5521,-121.998,530330322102
47.4034,-122.188,530330294032
47.2093,-122.005,530330314003
47.5719,-122.021,530330322113
47.6872,-122.351,530330028004
47.692,-122.184,530330225002
47.6915,-122.101,530330323251
47.5257,-122.382,530330116003
47.5782,-122.4,530330097025
47.5258,-122.377,530330115002
47.6734,-122.026,530330323291
47.6952,-122.275,530330022003
47.7743,-122.235,530330217003
47.7318,-122.139,530330323212
47.3521,-122.009,530330316034
47.6323,-122.039,530330323172
47.7391,-122.241,530330221013
47.5291,-122.356,530330114013
47.6844,-122.332,530330027003
47.6748,-122.384,530330033004
47.6864,-122.341,530330027004
47.6328,-122.117,530330229011
47.3414,-122.117,530330316013
47.7397,-122.242,530330221013
47.6955,-122.175,530330226033
47.7365,-122.337,530330210002
47.4387,-122.114,530330319074
47.6184,-122.301,530330077004
47.5426,-122.135,530330249034
47.7609,-122.26,530330216002
47.7754,-122.233,530330217002
47.666,-122.358,530330048001
47.5299,-122.288,530330117003
47.5861,-122.295,530330095002
47.5038,-122.266,530330119005
47.6929,-122.333,530330019003
47.7526,-122.244,530330221023
47.6795,-122.354,530330035001
47.6692,-122.279,530330042002
47.6514,-122.413,530330056002
47.6889,-122.347,530330028004
47.61,-122.293,530330088001
47.6706,-122.151,530330226061
47.3683,-122.079,530330320053
47.5715,-122.02,530330322113
47.4846,-122.035,530330321041
47.4192,-122.33,530330287004
47.4964,-121.771,530330327043
47.5651,-122.223,530330245002
47.3389,-122.048,530330316051
47.7575,-122.072,530330323071
47.6074,-122.294,530330088002
47.6394,-122.321,530330065001
47.455,-122.182,530330258032
47.6393,-122.308,530330062002
47.635,-122.284,530330063003
47.4314,-122.204,530330293033
47.5937,-122.301,530330089004
47.7321,-121.964,530330324021
47.7267,-122.226,530330222011
47.6342,-122.12,530330229011
47.3107,-122.189,530330312062
47.6993,-122.377,530330016001
47.5798,-122.292,530330095004
47.3675,-122.021,530330320104
47.6078,-122.192,530330238011
47.378,-122.03,530330320103
47.6779,-122.377,530330033005
47.7372,-122.307,530330211003
47.6301,-122.103,530330229025
47.6982,-122.362,530330017024
47.3762,-122.158,530330317035
47.6579,-122.394,530330058014
47.4461,-122.209,530330258062
47.6778,-121.994,530330323151
47.7311,-122.055,530330323261
47.766,-122.044,530330323113
47.5376,-121.879,530330326023
47.3279,-122.006,530330316031
47.6827,-122.362,530330029003
47.3485,-122.301,530330300044
47.5327,-122.186,530330247021
47.5592,-122.385,530330105004
47.5093,-122.345,530330268013
47.6157,-122.29,530330078003
47.7717,-122.351,530330203004
47.5504,-122.146,530330249033
47.3164,-122.199,530330312053
47.4653,-122.338,530330279002
47.7153,-122.363,530330005003
47.7487,-122.319,530330205003
47.4927,-122.224,530330260023
47.3764,-122.184,530330295023
47.6704,-122.391,530330032003
47.7198,-122.171,530330219042
47.6643,-122.202,530330227011
47.7505,-122.375,530330208004
47.2627,-122.215,530330310001
47.4315,-122.199,530330293033
47.6167,-122.137,530330232011
47.6529,-122.372,530330059001
47.6385,-122.344,530330060001
47.3714,-122.207,530330295033
47.5262,-122.143,530330250051
47.3954,-122.184,530330294062
47.7659,-122.204,530330218043
47.5449,-122.272,530330111022
47.6065,-122.113,530330231003
47.4599,-122.276,530330282002
47.515,-122.362,530330266002
47.313,-122.374,530330303113
47.6697,-122.281,530330042002
47.5402,-121.887,530330326023
47.4199,-121.99,530330320032
47.4874,-122.223,530330260023
47.3415,-122.029,530330316053
47.659,-122.339,530330050002
47.6504,-122.004,530330323153
47.3552,-121.99,530330316031
47.4039,-122.323,530330289012
47.6586,-122.395,530330058014
47.3381,-122.289,530330298021
47.3092,-122.375,530330303111
47.7005,-122.174,530330226033
47.3449,-122.329,530330301003
47.3266,-122.138,530330312041
47.5477,-121.93,530330322101
47.5464,-122.116,530330250035
47.6675,-122.316,530330044004
47.6229,-122.121,530330231002
47.5524,-121.998,530330322102
47.7076,-122.346,530330004022
47.5528,-122.034,530330322084
47.7136,-122.031,530330323271
47.6697,-122.162,530330226063
47.4902,-122.154,530330251024
47.3554,-122.324,530330300031
47.4039,-121.98,530330320032
47.6814,-122.392,530330031004
47.349,-122.166,530330296023
47.5694,-122.132,530330249023
47.692,-122.308,530330020001
47.6215,-122.29,530330078004
47.7326,-122.288,530330001001
47.5257,-122.361,530330114012
47.4851,-121.716,530330328002
47.3406,-122.284,530330298024
47.5552,-122.3,530330104012
47.402,-122.183,530330294062
47.7379,-122.248,530330221013
47.657,-122.026,530330323281
47.7,-122.129,530330323233
47.5131,-122.256,530330119001
47.4608,-122.215,530330258063
47.5605,-122.402,530330106005
47.4164,-122.092,530330318003
47.7273,-122.351,530330004013
47.5503,-122.356,530330108003
47.5506,-122.187,530330247011
47.5322,-122.29,530330117002
47.6388,-122.35,530330067004
47.5489,-122.219,530330246011
47.503,-122.364,530330267001
47.7142,-122.277,530330009002
47.641,-122.315,530330061002
47.7351,-122.295,530330213002
47.5312,-122.354,530330113004
47.7262,-122.282,530330001001
47.4871,-122.22,530330260023
47.463,-122.125,530330319073
47.3762,-122.219,530330297001
47.4236,-122.195,530330293061
47.4465,-121.77,530330327026
47.6602,-122.13,530330228022
47.6017,-122.122,530330233002
47.632,-122.119,530330229011
47.5064,-122.356,530330267001
47.7073,-122.07,530330323262
47.5764,-122.287,530330095003
47.3908,-122.32,530330290011
47.2893,-122.084,530330312043
47.4644,-122.066,530330319042
47.5717,-122.409,530330097014
47.3488,-122.304,530330300044
47.7378,-122.248,530330221013
47.4999,-122.223,530330260024
47.5344,-122.189,530330247021
47.4013,-122.321,530330289013
47.5454,-122.383,530330106003
47.3122,-122.376,530330303063
47.4809,-122.153,530330256021
47.3342,-122.108,530330316013
47.7267,-122.241,530330222013
47.4704,-122.076,530330319041
47.5717,-122.382,530330098002
47.3572,-122.192,530330296012
47.6309,-122.093,530330229025
47.6471,-122.114,530330229023
47.6562,-122.389,530330058013
47.6858,-122.295,530330024003
47.3778,-122.001,530330320104
47.5547,-122.379,530330105002
47.7466,-122.241,530330221011
47.6768,-122.363,530330034002
47.327,-122.094,530330316012
47.5563,-122.393,530330105003
47.5624,-122.176,530330247012
47.6885,-122.386,530330031001
47.3101,-122.212,530330306001
47.3838,-122.184,530330295024
47.7043,-122.192,530330220052
47.5717,-122.12,530330250031
47.4226,-122.327,530330287004
47.3056,-122.37,530330303112
47.5036,-122.362,530330267001
47.3473,-122.302,530330300044
47.3516,-122,530330316034
47.2074,-122.001,530330314003
47.3726,-122.025,530330320111
47.7732,-122.382,530330201001
47.6258,-122.305,530330064003
47.2802,-122.316,530330303042
47.3878,-122.052,530330320073
47.5287,-122.22,530330246023
47.6145,-122.284,530330078003
47.6934,-122.184,530330225002
47.7572,-122.318,530330205005
47.3498,-122.052,530330316041
47.6899,-122.391,530330031002
47.5623,-122.032,530330322085
47.5323,-122.383,530330116002
47.4314,-122.189,530330293034
47.6947,-122.177,530330226034
47.2915,-122.368,530330303123
47.5601,-122.037,530330322083
47.7692,-122.128,530330323201
47.4411,-122.186,530330293041
47.4953,-122.187,530330254004
47.7322,-122.359,530330004012
47.5243,-122.36,530330114021
47.6845,-122.209,530330224003
47.3719,-122.091,530330320054
47.5465,-122.398,530330106005
47.3952,-122.176,530330294062
47.7296,-122.233,530330222014
47.3581,-122.266,530330298012
47.497,-122.171,530330255003
47.3784,-122.29,530330291021
47.1937,-121.99,530330313023
47.523,-121.875,530330326021
47.6362,-122.324,530330066002
47.6389,-122.349,530330067004
47.7602,-122.363,530330208001
47.4928,-122.142,530330251023
47.7244,-122.331,530330006001
47.5557,-122.28,530330103001
47.5403,-121.889,530330326023
47.1808,-122.023,530330313022
47.737,-122.074,530330323263
47.7098,-122.333,530330012005
47.4157,-122.161,530330318002
47.5085,-122.15,530330251014
47.5603,-122.158,530330249012
47.6458,-121.955,530330323152
47.3334,-122.323,530330301001
47.7543,-122.306,530330205002
47.4993,-122.176,530330254001
47.6388,-122.167,530330237001
47.5858,-122.112,530330234033
47.3507,-122.16,530330317043
47.6883,-122.282,530330024001
47.6722,-122.167,530330226043
47.6567,-122.397,530330057006
47.6278,-122.11,530330229025
47.6744,-122.301,530330043013
47.6883,-122.113,530330323241
47.5622,-122.153,530330249013
47.5614,-122.13,530330249031
47.7639,-122.234,530330217004
47.7603,-122.074,530330323071
47.6637,-122.401,530330057005
47.3206,-122.269,530330299022
47.5913,-122.012,530330322143
47.5264,-122.384,530330116003
47.4244,-122.151,530330293073
47.3608,-121.97,530330315011
47.6903,-122.332,530330027002
47.718,-122.242,530330223001
47.5833,-122.241,530330243004
47.7175,-122.034,530330323271
47.5963,-122.171,530330235001
47.57,-122.285,530330101005
47.4594,-122.273,530330283001
47.4258,-122.021,530330320021
47.4567,-122.369,530330278001
47.4845,-122.33,530330274003
47.5956,-122.174,530330235001
47.7134,-122.277,530330009002
47.6113,-121.952,530330325002
47.6305,-122.24,530330242002
47.53,-121.848,530330326021
47.5402,-122.069,530330250062
47.7406,-122.302,530330213002
47.6922,-122.174,530330226034
47.4154,-122.458,530330277022
47.6366,-122.094,530330229022
47.5875,-122.177,530330235003
47.5445,-122.263,530330111021
47.7368,-121.968,530330324013
47.3187,-122.081,530330316012
47.5582,-122.139,530330249032
47.5482,-122.374,530330107022
47.7283,-122.17,530330219043
47.6236,-122.306,530330076001
47.7175,-122.339,530330006003
47.4826,-122.149,530330256021
47.7004,-122.229,530330222033
47.6361,-122.343,530330067001
47.2114,-121.986,530330314002
47.5512,-122.11,530330250034
47.4145,-122.463,530330277022
47.6598,-122.355,530330049004
47.6842,-122.393,530330031002
47.7429,-122.358,530330209002
47.6809,-122.286,530330039001
47.7444,-122.341,530330210004
47.6696,-122.324,530330045002
47.4824,-122,530330321023
47.5573,-122.392,530330105003
47.3792,-122.321,530330290014
47.6911,-122.347,530330018002
47.6226,-122.103,530330230004
47.3498,-122.058,530330320062
47.6374,-122.375,530330058022
47.4084,-122.213,530330292043
47.6739,-122.329,530330036003
47.3264,-122.038,530330316051
47.6876,-122.341,530330027004
47.5897,-122.179,530330235003
47.3942,-122.515,530330277023
47.4475,-122.034,530330320022
47.4496,-122.083,530330319062
47.6992,-122.379,530330016002
47.5506,-122.385,530330106002
47.6412,-122.302,530330062001
47.2943,-122.227,530330307002
47.7108,-122.071,530330323272
47.7288,-122.191,530330220031
47.3043,-122.094,530330312045
47.6523,-122.412,530330056002
47.4881,-121.777,530330327042
47.6762,-122.285,530330039001
47.3121,-122.323,530330303142
47.2875,-122.289,530330304013
47.6371,-122.058,530330323171
47.6142,-122.209,530330240004
47.3044,-122.366,530330303112
47.3772,-122.045,530330320112
47.7303,-122.329,530330003001
47.2993,-122.293,530330304011
47.6711,-122.328,530330045002
47.5087,-122.25,530330119002
47.3776,-122.228,530330297002
47.6071,-122.212,530330239001
47.6381,-122.224,530330241002
47.6769,-122.381,530330033005
47.6426,-122.18,530330237002
47.5442,-122.138,530330249033
47.2975,-122.37,530330303122
47.3718,-122.109,530330317063
47.6153,-122.054,530330322034
47.664,-122.402,530330057005
47.3193,-122.383,530330303053
47.3828,-122.09,530330317053
47.5269,-121.922,530330326023
47.441,-122.282,530330284031
47.7077,-122.299,530330010001
47.5702,-121.995,530330322121
47.2734,-122.248,530330309012
47.5297,-122.277,530330118005
47.5318,-122.374,530330115001
47.6846,-122.317,530330026004
47.5053,-122.186,530330252003
47.4092,-122.295,530330288023
47.6948,-122.172,530330226033
47.735,-122.306,530330211003
47.4414,-122.129,530330319081
47.5671,-122.378,530330098003
47.7154,-122.341,530330006003
47.5296,-122.342,530330113001
47.2867,-122.27,530330304012
47.2659,-122.31,530330304032
47.3268,-122.328,530330302022
47.6402,-122.395,530330057003
47.5296,-122.351,530330113005
47.5824,-122.293,530330095001
47.5201,-122.366,530330114023
47.5478,-122.381,530330106001
47.6383,-122.099,530330229022
47.4713,-122.355,530330279006
47.4483,-122.13,530330319071
47.6762,-122.36,530330034002
47.6255,-122.059,530330323164
47.6825,-122.038,530330323291
47.7139,-122.288,530330008001
47.575,-122.388,530330098005
47.7669,-122.206,530330218043
47.488,-122.2,530330253013
47.5905,-122.245,530330243001
47.6351,-122.352,530330068001
47.425,-122.332,530330287003
47.3632,-122.087,530330320052
47.3109,-122.362,530330303113
47.5495,-122.31,530330104021
47.5518,-122.311,530330104021
47.7666,-122.128,530330323201
47.6883,-122.384,530330031001
47.6719,-122.381,530330047003
47.6775,-122.165,530330226041
47.5654,-121.929,530330326012
47.6569,-122.346,530330050002
47.6595,-122.147,530330228011
47.4928,-122.274,530330263002
47.374,-122.141,530330317032
47.5738,-122.313,530330100021
47.4936,-122.069,530330321041
47.607,-122.132,530330233004
47.6546,-122.337,530330054001
47.5508,-122.3,530330104013
47.3831,-122.288,530330291021
47.664,-122.041,530330323282
47.71,-122.286,530330008002
47.3942,-122.189,530330294082
47.6961,-122.316,530330020003
47.3204,-122.322,530330302021
47.7717,-122.376,530330202003
47.4617,-122.346,530330279004
47.6754,-122.357,530330035002
47.7557,-122.036,530330323113
47.4824,-122.336,530330275002
47.6755,-122.367,530330033002
47.6805,-122.048,530330323291
47.6358,-122.356,530330068002
47.314,-122.001,530330316032
47.5272,-122.359,530330114013
47.7205,-121.93,530330324014
47.3564,-122.016,530330316031
47.5471,-122.298,530330104013
47.6735,-122.332,530330036003
47.3534,-122.012,530330316034
47.4239,-122.068,530330320021
47.4501,-122.274,530330283002
47.7169,-122.331,530330006004
47.5789,-122.286,530330095003
47.6849,-122.016,530330323292
47.7332,-122.232,530330222014
47.6191,-122.296,530330077001
47.6332,-122.118,530330229011
47.5728,-122.306,530330100024
47.3155,-122.364,530330303052
47.7398,-122.314,530330211002
47.6451,-122.173,530330237002
47.7125,-122.33,530330006004
47.7327,-122.306,530330002006
47.6825,-122.379,530330030004
47.3326,-122.323,530330301003
47.4805,-122.158,530330256011
47.594,-122.062,530330322033
47.73,-122.31,530330002004
47.4409,-122.348,530330286001
47.7598,-122.316,530330205006
47.5488,-122.094,530330250034
47.5031,-122.242,530330260011
47.4862,-121.718,530330328002
47.3493,-122.177,530330296014
47.3732,-122.023,530330320104
47.7691,-122.297,530330204023
47.565,-122.398,530330097024
47.5276,-122.359,530330114013
47.5968,-122.017,530330322142
47.3662,-122.175,530330295021
47.5788,-122.396,530330097021
47.7278,-122.289,530330001001
47.4443,-122.509,530330277015
47.4689,-122.277,530330282001
47.2597,-122.31,530330304033
47.3476,-122.3,530330300041
47.6257,-122.208,530330240003
47.6821,-122.378,530330030004
47.605,-122.304,530330087002
47.6732,-122.363,530330034001
47.5974,-122.017,530330322142
47.3867,-122.191,530330295041
47.6433,-122.404,530330056004
47.4446,-122.104,530330319062
47.6603,-122.394,530330058014
47.6683,-122.034,530330323291
47.3181,-122.344,530330302014
47.4792,-122.277,530330272002
47.5495,-121.997,530330322102
47.4894,-122.135,530330251023
47.6962,-122.34,530330018001
47.3261,-122.26,530330299023
47.3792,-122.047,530330320112
47.6313,-122.368,530330069003
47.688,-122.32,530330027001
47.3503,-122.005,530330316034
47.3789,-122.229,530330297001
47.3102,-122.322,530330303142
47.6976,-122.375,530330016003
47.7174,-122.032,530330323271
47.6164,-121.953,530330325002
47.6645,-122.36,530330048001
47.3204,-122.364,530330301006
47.4239,-122.015,530330320022
47.73,-122.297,530330002001
47.6572,-122.346,530330050002
47.5328,-122.272,530330111023
47.6316,-122.119,530330229011
47.5553,-122.003,530330322103
47.3611,-122.293,530330298011
47.6573,-122.399,530330057006
47.6909,-122.395,530330015002
47.5056,-122.251,530330119002
47.4899,-122.116,530330319035
47.5692,-122.192,530330239004
47.6202,-122.138,530330232012
47.4249,-122.211,530330293053
47.651,-122.368,530330059001
47.7407,-122.3,530330213002
47.6806,-122.166,530330226041
47.6769,-122.383,530330033005
47.7618,-122.162,530330218023
47.5415,-121.887,530330326024
47.7539,-122.37,530330208003
47.6956,-122.022,530330323292
47.6148,-122.057,530330322034
47.7626,-122.312,530330205001
47.6796,-122.113,530330323242
47.4922,-121.783,530330327044
47.7261,-122.306,530330002006
47.3576,-122.058,530330320062
47.671,-122.135,530330228021
47.5008,-122.366,530330267003
47.494,-122.184,530330254004
47.5851,-122.073,530330322073
47.4422,-122.151,530330319091
47.3788,-122.179,530330295023
47.3293,-122.364,530330301006
47.6074,-122.125,530330233004
47.3742,-122.125,530330317051
47.5626,-122.149,530330249011
47.4974,-122.169,530330255003
47.5388,-122.171,530330250012
47.7328,-122.34,530330003002
47.7352,-122.116,530330323212
47.6812,-122.113,530330323241
47.6144,-122.295,530330077001
47.7742,-122.14,530330323191
47.334,-122.106,530330316013
47.7448,-122.177,530330219053
47.3615,-122.274,530330298013
47.7466,-122.334,530330210005
47.7464,-122.362,530330209003
47.7272,-122.105,530330323222
47.3686,-122.09,530330320054
47.4885,-121.779,530330327042
47.5019,-122.151,530330251021
47.2866,-122.217,530330308023
47.372,-122.102,530330317063
47.2618,-122.12,530330312021
47.1963,-121.997,530330313024
47.5752,-122.304,530330100023
47.7754,-122.276,530330215001
47.5518,-122.096,530330250034
47.7132,-122.355,530330004023
47.6667,-122.327,530330045002
47.5628,-122.081,530330234042
47.6875,-122.357,530330029001
47.373,-122.179,530330295023
47.3828,-122.302,530330290032
47.5303,-122.27,530330118006
47.3215,-122.204,530330305042
47.7028,-122.385,530330016001
47.5452,-122.27,530330111022
47.6901,-122.358,530330029001
47.6786,-122.151,530330226052
47.7269,-122.325,530330003001
47.5871,-122.173,530330235002
47.5536,-122.228,530330246012
47.5357,-122.273,530330111013
47.5926,-122.293,530330089002
47.6712,-122.272,530330042001
47.5247,-122.391,530330116005
47.7071,-122.314,530330012001
47.5351,-122.279,530330111013
47.5601,-122.378,530330105001
47.5521,-122.271,530330102004
47.448,-122.472,530330277014
47.2043,-121.996,530330314004
47.7217,-122.03,530330323271
47.6774,-122.372,530330033001
47.3619,-122.285,530330298011
47.6246,-122.113,530330230002
47.4137,-122.212,530330292043
47.4026,-122.033,530330320031
47.3167,-122.081,530330316012
47.5877,-122.196,530330239003
47.7244,-122.326,530330006001
47.7513,-122.357,530330208002
